VariableCode,RegionCode,YearCode,AggValue
pop,COD,1967,18.31962452914770000
rgdpo,COD,1968,42572.01171875000000000
pop,COD,1968,18.89799069157170000
rgdpo,COD,1969,47678.79296875000000000
pop,COD,1969,19.45672104688830000
rgdpo,COD,1970,48862.15234375000000000
pop,COD,1970,20.00990200000000000
rgdpo,COD,1971,48989.83984375000000000
pop,COD,1971,20.56311100000000000
rgdpo,COD,1972,47310.53125000000000000
pop,COD,1972,21.12099600000000000
rgdpo,COD,1973,52114.05468750000000000
pop,COD,1973,21.69060400000000000
rgdpo,COD,1974,54841.41406250000000000
pop,COD,1974,22.28207900000000000
rgdpo,COD,1975,44789.55859375000000000
pop,COD,1975,22.90227500000000000
rgdpo,COD,1976,40578.32031250000000000
pop,COD,1976,23.55678400000000000
rgdpo,COD,1977,43115.33984375000000000
pop,COD,1977,24.24264300000000000
rgdpo,COD,1978,41983.69140625000000000
pop,COD,1978,24.94811300000000000
rgdpo,COD,1979,48731.16406250000000000
pop,COD,1979,25.65648600000000000
rgdpo,COD,1980,50582.92578125000000000
pop,COD,1980,26.35740700000000000
rgdpo,COD,1981,48068.37890625000000000
pop,COD,1981,27.04914500000000000
rgdpo,COD,1982,48783.35546875000000000
pop,COD,1982,27.74110400000000000
rgdpo,COD,1983,50569.73046875000000000
pop,COD,1983,28.44812200000000000
rgdpo,COD,1984,58538.21875000000000000
pop,COD,1984,29.19067900000000000
rgdpo,COD,1985,56136.77343750000000000
pop,COD,1985,29.98566500000000000
rgdpo,COD,1986,52887.10156250000000000
pop,COD,1986,30.82910300000000000
rgdpo,COD,1987,51737.70312500000000000
pop,COD,1987,31.72154100000000000
rgdpo,COD,1988,55271.46484375000000000
pop,COD,1988,32.68870800000000000
rgdpo,COD,1989,57083.05468750000000000
pop,COD,1989,33.76305600000000000
rgdpo,COD,1990,44290.47265625000000000
pop,COD,1990,34.96267600000000000
rgdpo,COD,1991,37300.99609375000000000
pop,COD,1991,36.30920900000000000
rgdpo,COD,1992,45746.90234375000000000
pop,COD,1992,37.78383500000000000
rgdpo,COD,1993,36306.87500000000000000
pop,COD,1993,39.31495500000000000
rgdpo,COD,1994,30380.96875000000000000
pop,COD,1994,40.80401100000000000
rgdpo,COD,1995,31280.01953125000000000
pop,COD,1995,42.18362000000000000
rgdpo,COD,1996,28863.75000000000000000
pop,COD,1996,43.42499700000000000
rgdpo,COD,1997,29121.15234375000000000
pop,COD,1997,44.55834700000000000
rgdpo,COD,1998,26741.75000000000000000
pop,COD,1998,45.64794900000000000
rgdpo,COD,1999,27609.90429687500000000
pop,COD,1999,46.78823800000000000
rgdpo,COD,2000,23483.30078125000000000
pop,COD,2000,48.04866400000000000
rgdpo,COD,2001,23552.32617187500000000
pop,COD,2001,49.44901500000000000
rgdpo,COD,2002,24387.91601562500000000
pop,COD,2002,50.97140700000000000
rgdpo,COD,2003,26621.13476562500000000
pop,COD,2003,52.60220800000000000
rgdpo,COD,2004,29207.35546875000000000
pop,COD,2004,54.31485500000000000
rgdpo,COD,2005,33040.45703125000000000
pop,COD,2005,56.08953600000000000
rgdpo,COD,2006,22210.67773437500000000
pop,COD,2006,57.92684000000000000
rgdpo,COD,2007,19648.45507812500000000
pop,COD,2007,59.83487500000000000
rgdpo,COD,2008,21471.40820312500000000
pop,COD,2008,61.80927800000000000
rgdpo,COD,2009,21122.04687500000000000
pop,COD,2009,63.84509700000000000
rgdpo,GAB,1960,1813.67224121094000000
pop,GAB,1960,0.51147605992022900
rgdpo,GAB,1961,1960.29333496094000000
pop,GAB,1961,0.51661601704442700
rgdpo,GAB,1962,2194.93725585938000000
pop,GAB,1962,0.52255186076789800
rgdpo,GAB,1963,2645.31958007813000000
pop,GAB,1963,0.52908402988253600
rgdpo,GAB,1964,2958.13720703125000000
pop,GAB,1964,0.53623432950065000
rgdpo,GAB,1965,3311.82519531250000000
pop,GAB,1965,0.54402569258518500
rgdpo,GAB,1966,3082.16162109375000000
pop,GAB,1966,0.55220582236645000
rgdpo,GAB,1967,3371.84252929688000000
pop,GAB,1967,0.56078958596647200
rgdpo,GAB,1968,3458.01416015625000000
pop,GAB,1968,0.56979082518851900
rgdpo,GAB,1969,3708.42285156250000000
pop,GAB,1969,0.57771524047088900
rgdpo,GAB,1970,4376.31445312500000000
pop,GAB,1970,0.59011900000000000
rgdpo,GAB,1971,4531.64404296875000000
pop,GAB,1971,0.60173400000000000
rgdpo,GAB,1972,4481.02539062500000000
pop,GAB,1972,0.61312900000000000
rgdpo,GAB,1973,5179.02880859375000000
pop,NZL,1982,3.18866400000000000
rgdpo,NZL,1983,56849.48437500000000000
pop,NZL,1983,3.21582600000000000
rgdpo,NZL,1984,59536.51171875000000000
pop,NZL,1984,3.24307800000000000
rgdpo,NZL,1985,58717.32812500000000000
pop,NZL,1985,3.26819200000000000
rgdpo,NZL,1986,62800.76562500000000000
pop,NZL,1986,3.29013200000000000
rgdpo,NZL,1987,65722.26562500000000000
pop,NZL,1987,3.31040800000000000
rgdpo,NZL,1988,68979.45312500000000000
pop,NZL,1988,3.33229700000000000
rgdpo,NZL,1989,69742.13281250000000000
pop,NZL,1989,3.36035000000000000
rgdpo,NZL,1990,70557.50000000000000000
pop,NZL,1990,3.39753400000000000
rgdpo,NZL,1991,69166.40625000000000000
pop,NZL,1991,3.44559600000000000
rgdpo,NZL,1992,71163.41406250000000000
pop,NZL,1992,3.50276500000000000
rgdpo,NZL,1993,76772.78125000000000000
pop,NZL,1993,3.56422700000000000
rgdpo,NZL,1994,81899.46875000000000000
pop,NZL,1994,3.62318100000000000
rgdpo,NZL,1995,86620.49218750000000000
pop,NZL,1995,3.67488600000000000
rgdpo,NZL,1996,89882.07031250000000000
pop,NZL,1996,3.71723900000000000
rgdpo,NZL,1997,92884.72656250000000000
pop,NZL,1997,3.75210200000000000
rgdpo,NZL,1998,94122.92187500000000000
pop,NZL,1998,3.78351600000000000
rgdpo,NZL,1999,99683.01562500000000000
pop,NZL,1999,3.81748900000000000
rgdpo,NZL,2000,101601.53125000000000000
pop,NZL,2000,3.85823400000000000
rgdpo,NZL,2001,105124.79687500000000000
pop,NZL,2001,3.90691100000000000
rgdpo,NZL,2002,108564.00781250000000000
pop,NZL,2002,3.96169500000000000
rgdpo,NZL,2003,111725.17187500000000000
pop,NZL,2003,4.02019500000000000
rgdpo,NZL,2004,112482.05468750000000000
pop,NZL,2004,4.07877900000000000
rgdpo,NZL,2005,116870.39843750000000000
pop,NZL,2005,4.13469900000000000
rgdpo,NZL,2006,118043.53906250000000000
pop,NZL,2006,4.18758400000000000
rgdpo,NZL,2007,126571.30468750000000000
pop,NZL,2007,4.23802100000000000
rgdpo,NZL,2008,127207.15625000000000000
pop,NZL,2008,4.28538000000000000
rgdpo,NZL,2009,129252.86718750000000000
pop,NZL,2009,4.32912400000000000
rgdpo,TUN,1960,6851.30273437500000000
pop,TUN,1960,4.11040673773736000
rgdpo,TUN,1961,7083.07519531250000000
pop,TUN,1961,4.18441548260067000
rgdpo,TUN,1962,7165.49169921875000000
pop,TUN,1962,4.25440753148655000
rgdpo,TUN,1963,7883.62158203125000000
pop,TUN,1963,4.34167314837285000
rgdpo,TUN,1964,8110.02636718750000000
pop,TUN,1964,4.43488482154446000
rgdpo,TUN,1965,8436.61425781250000000
pop,TUN,1965,4.53150870944203000
rgdpo,TUN,1966,8775.64062500000000000
pop,TUN,1966,4.64095182900149000
rgdpo,TUN,1967,8806.67480468750000000
pop,TUN,1967,4.75108874977985000
rgdpo,TUN,1968,9542.22363281250000000
pop,TUN,1968,4.85747696697369000
rgdpo,TUN,1969,9932.60937500000000000
pop,TUN,1969,4.95883346891559000
rgdpo,TUN,1970,13031.17285156250000000
pop,TUN,1970,5.06039300000000000
rgdpo,TUN,1971,14210.67773437500000000
pop,TUN,1971,5.17269200000000000
rgdpo,TUN,1972,16683.59960937500000000
pop,TUN,1972,5.28754800000000000
rgdpo,TUN,1973,16812.30664062500000000
pop,TUN,1973,5.40535400000000000
rgdpo,TUN,1974,18765.69531250000000000
pop,TUN,1974,5.52676800000000000
rgdpo,TUN,1975,20045.86328125000000000
pop,TUN,1975,5.65247800000000000
rgdpo,TUN,1976,21379.15820312500000000
pop,TUN,1976,5.78179300000000000
rgdpo,TUN,1977,22390.12500000000000000
pop,TUN,1977,5.91500600000000000
rgdpo,TUN,1978,23765.25390625000000000
pop,TUN,1978,6.05491400000000000
rgdpo,TUN,1979,25544.17187500000000000
pop,TUN,1979,6.20521000000000000
rgdpo,TUN,1980,28199.27343750000000000
pop,TUN,1980,6.36816900000000000
rgdpo,TUN,1981,29980.94531250000000000
pop,TUN,1981,6.54502500000000000
rgdpo,TUN,1982,30563.40039062500000000
pop,TUN,1982,6.73395800000000000
rgdpo,TUN,1983,32537.49414062500000000
pop,TUN,1983,6.93039000000000000
rgdpo,TUN,1984,34570.33203125000000000
pop,TUN,1984,7.12794300000000000
rgdpo,TUN,1985,36040.03515625000000000
pop,TUN,1985,7.32187700000000000
rgdpo,TUN,1986,36077.27734375000000000
pop,TUN,1986,7.50975000000000000
rgdpo,TUN,1987,38703.21093750000000000
pop,TUN,1987,7.69224600000000000
rgdpo,TUN,1988,40540.94921875000000000
pop,TUN,1988,7.87146000000000000
rgdpo,TUN,1989,42536.02343750000000000
pop,TUN,1989,8.05093600000000000
rgdpo,TUN,1990,45782.27343750000000000
pop,TUN,1990,8.23279700000000000
rgdpo,TUN,1991,47764.39453125000000000
pop,TUN,1991,8.41768900000000000
rgdpo,TUN,1992,53299.87109375000000000
pop,TUN,1992,8.60322600000000000
rgdpo,TUN,1993,57228.53125000000000000
pop,TUN,1993,8.78488800000000000
rgdpo,TUN,1994,62511.82031250000000000
pop,TUN,1994,8.95659000000000000
rgdpo,TUN,1995,68156.57812500000000000
pop,TUN,1995,9.11397200000000000
pop,FJI,1997,0.79285900000000000
rgdpo,FJI,1998,4560.55322265625000000
pop,FJI,1998,0.80031400000000000
rgdpo,FJI,1999,4878.34912109375000000
pop,FJI,1999,0.80649400000000000
rgdpo,FJI,2000,4960.72363281250000000
pop,FJI,2000,0.81122300000000000
rgdpo,FJI,2001,4935.35009765625000000
pop,FJI,2001,0.81421500000000000
rgdpo,FJI,2002,4891.13916015625000000
pop,FJI,2002,0.81569100000000000
rgdpo,FJI,2003,4598.29296875000000000
pop,FJI,2003,0.81662600000000000
rgdpo,FJI,2004,4602.03173828125000000
pop,FJI,2004,0.81835500000000000
rgdpo,FJI,2005,4497.26318359375000000
pop,FJI,2005,0.82182000000000000
rgdpo,FJI,2006,4938.62695312500000000
pop,FJI,2006,0.82739000000000000
rgdpo,FJI,2007,4931.43017578125000000
pop,FJI,2007,0.83472900000000000
rgdpo,FJI,2008,5238.93310546875000000
pop,FJI,2008,0.84320600000000000
rgdpo,FJI,2009,5595.83544921875000000
pop,FJI,2009,0.85185400000000000
rgdpo,LCA,1970,425.53555297851600000
pop,LCA,1970,0.10416200000000000
rgdpo,LCA,1971,447.13342285156300000
pop,LCA,1971,0.10538900000000000
rgdpo,LCA,1972,454.71072387695300000
pop,LCA,1972,0.10645800000000000
rgdpo,LCA,1973,467.87307739257800000
pop,LCA,1973,0.10746100000000000
rgdpo,LCA,1974,467.45120239257800000
pop,LCA,1974,0.10853400000000000
rgdpo,LCA,1975,458.66702270507800000
pop,LCA,1975,0.10977000000000000
rgdpo,LCA,1976,587.13330078125000000
pop,LCA,1976,0.11121100000000000
rgdpo,LCA,1977,641.33483886718800000
pop,LCA,1977,0.11282600000000000
rgdpo,LCA,1978,784.17846679687500000
pop,LCA,1978,0.11455100000000000
rgdpo,LCA,1979,799.73272705078100000
pop,LCA,1979,0.11629200000000000
rgdpo,LCA,1980,766.57757568359400000
pop,LCA,1980,0.11798400000000000
rgdpo,LCA,1981,707.29943847656300000
pop,LCA,1981,0.11959300000000000
rgdpo,LCA,1982,720.46539306640600000
pop,LCA,1982,0.12115000000000000
rgdpo,LCA,1983,744.07623291015600000
pop,LCA,1983,0.12273800000000000
rgdpo,LCA,1984,800.15325927734400000
pop,LCA,1984,0.12446800000000000
rgdpo,LCA,1985,804.39941406250000000
pop,LCA,1985,0.12641600000000000
rgdpo,LCA,1986,885.51953125000000000
pop,LCA,1986,0.12862000000000000
rgdpo,LCA,1987,953.71331787109400000
pop,LCA,1987,0.13103200000000000
rgdpo,LCA,1988,991.81726074218800000
pop,LCA,1988,0.13353200000000000
rgdpo,LCA,1989,994.47412109375000000
pop,LCA,1989,0.13595400000000000
rgdpo,LCA,1990,1060.06677246094000000
pop,LCA,1990,0.13818000000000000
rgdpo,LCA,1991,1010.66491699219000000
pop,LCA,1991,0.14015900000000000
rgdpo,LCA,1992,1042.27990722656000000
pop,LCA,1992,0.14193400000000000
rgdpo,LCA,1993,1032.58361816406000000
pop,LCA,1993,0.14359200000000000
rgdpo,LCA,1994,933.46722412109400000
pop,LCA,1994,0.14526200000000000
rgdpo,LCA,1995,1058.09948730469000000
pop,LCA,1995,0.14704000000000000
rgdpo,LCA,1996,1244.03430175781000000
pop,LCA,1996,0.14896200000000000
rgdpo,LCA,1997,1142.05346679688000000
pop,LCA,1997,0.15099400000000000
rgdpo,LCA,1998,1140.99121093750000000
pop,LCA,1998,0.15306600000000000
rgdpo,LCA,1999,1109.79101562500000000
pop,LCA,1999,0.15507300000000000
rgdpo,LCA,2000,1138.12512207031000000
pop,LCA,2000,0.15694900000000000
rgdpo,LCA,2001,966.66247558593800000
pop,LCA,2001,0.15865000000000000
rgdpo,LCA,2002,961.86676025390600000
pop,LCA,2002,0.16021800000000000
rgdpo,LCA,2003,1048.64770507813000000
pop,LCA,2003,0.16176700000000000
rgdpo,LCA,2004,1184.48254394531000000
pop,LCA,2004,0.16346200000000000
rgdpo,LCA,2005,1291.26074218750000000
pop,LCA,2005,0.16540700000000000
rgdpo,LCA,2006,951.63610839843800000
pop,LCA,2006,0.16765600000000000
rgdpo,LCA,2007,1347.61352539063000000
pop,LCA,2007,0.17014600000000000
rgdpo,LCA,2008,1571.97180175781000000
pop,LCA,2008,0.17272900000000000
rgdpo,LCA,2009,1703.72229003906000000
pop,LCA,2009,0.17519600000000000
rgdpo,VCT,1970,322.55932617187500000
pop,VCT,1970,0.09045700000000000
rgdpo,VCT,1971,332.51885986328100000
pop,VCT,1971,0.09144000000000000
rgdpo,VCT,1972,415.43341064453100000
pop,VCT,1972,0.09246500000000000
rgdpo,VCT,1973,373.19165039062500000
pop,VCT,1973,0.09351600000000000
rgdpo,VCT,1974,341.39511108398400000
pop,VCT,1974,0.09457200000000000
rgdpo,VCT,1975,306.94348144531300000
pop,VCT,1975,0.09561400000000000
rgdpo,VCT,1976,358.03958129882800000
pop,VCT,1976,0.09663900000000000
rgdpo,VCT,1977,358.08721923828100000
pop,VCT,1977,0.09764900000000000
rgdpo,VCT,1978,401.98919677734400000
pop,VCT,1978,0.09863400000000000
rgdpo,VCT,1979,419.05639648437500000
pop,VCT,1979,0.09958900000000000
rgdpo,VCT,1980,426.27224731445300000
pop,VCT,1980,0.10050600000000000
rgdpo,GTM,1960,9567.73632812500000000
pop,GTM,1960,4.22368579719021000
rgdpo,GTM,1961,10055.76171875000000000
pop,GTM,1961,4.35965944704788000
rgdpo,GTM,1962,10395.38085937500000000
pop,GTM,1962,4.49893236939007000
rgdpo,GTM,1963,11083.81542968750000000
pop,GTM,1963,4.64264132963207000
rgdpo,GTM,1964,11528.72753906250000000
pop,GTM,1964,4.79075243113878000
rgdpo,GTM,1965,11945.88867187500000000
pop,GTM,1965,4.88913667767636000
rgdpo,GTM,1966,12590.58984375000000000
pop,GTM,1966,4.98920691336923000
rgdpo,GTM,1967,13094.72070312500000000
pop,GTM,1967,5.09166219490967000
rgdpo,GTM,1968,14110.91015625000000000
pop,GTM,1968,5.19744082045812000
rgdpo,GTM,1969,14911.81054687500000000
pop,GTM,1969,5.30694168954664000
rgdpo,GTM,1970,15836.99316406250000000
pop,GTM,1970,5.42338400000000000
rgdpo,GTM,1971,16614.57226562500000000
pop,GTM,1971,5.57782400000000000
rgdpo,GTM,1972,17875.05664062500000000
pop,GTM,1972,5.73772000000000000
rgdpo,GTM,1973,19009.75976562500000000
pop,GTM,1973,5.90198000000000000
rgdpo,GTM,1974,20002.22265625000000000
pop,GTM,1974,6.06907700000000000
rgdpo,GTM,1975,20597.89843750000000000
pop,GTM,1975,6.23796300000000000
rgdpo,GTM,1976,21688.41992187500000000
pop,GTM,1976,6.40802900000000000
rgdpo,GTM,1977,23460.56250000000000000
pop,GTM,1977,6.57971000000000000
rgdpo,GTM,1978,24592.91406250000000000
pop,GTM,1978,6.75425800000000000
rgdpo,GTM,1979,26026.61132812500000000
pop,GTM,1979,6.93349200000000000
rgdpo,GTM,1980,27244.86328125000000000
pop,GTM,1980,7.11862800000000000
rgdpo,GTM,1981,28190.74609375000000000
pop,GTM,1981,7.31039700000000000
rgdpo,GTM,1982,27668.53906250000000000
pop,GTM,1982,7.50816100000000000
rgdpo,GTM,1983,27581.84179687500000000
pop,GTM,1983,7.71014200000000000
rgdpo,GTM,1984,28094.53320312500000000
pop,GTM,1984,7.91381400000000000
rgdpo,GTM,1985,27397.11132812500000000
pop,GTM,1985,8.11749900000000000
rgdpo,GTM,1986,28741.91406250000000000
pop,GTM,1986,8.32049800000000000
rgdpo,GTM,1987,29780.46679687500000000
pop,GTM,1987,8.52378500000000000
rgdpo,GTM,1988,29964.85546875000000000
pop,GTM,1988,8.72940600000000000
rgdpo,GTM,1989,32442.56054687500000000
pop,GTM,1989,8.94028500000000000
rgdpo,GTM,1990,34222.73828125000000000
pop,GTM,1990,9.15854700000000000
rgdpo,GTM,1991,36470.83203125000000000
pop,GTM,1991,9.38500000000000000
rgdpo,GTM,1992,37987.71093750000000000
pop,GTM,1992,9.61911300000000000
rgdpo,GTM,1993,40375.67578125000000000
pop,GTM,1993,9.86006300000000000
rgdpo,GTM,1994,42164.69140625000000000
pop,GTM,1994,10.10646300000000000
rgdpo,GTM,1995,45114.49218750000000000
pop,GTM,1995,10.35735400000000000
rgdpo,GTM,1996,46279.22656250000000000
pop,GTM,1996,10.61230000000000000
rgdpo,GTM,1997,48901.26953125000000000
pop,GTM,1997,10.87178600000000000
rgdpo,GTM,1998,51953.58984375000000000
pop,GTM,1998,11.13681400000000000
rgdpo,GTM,1999,54882.24218750000000000
pop,GTM,1999,11.40881500000000000
rgdpo,GTM,2000,57968.24609375000000000
pop,GTM,2000,11.68866000000000000
rgdpo,GTM,2001,61418.69921875000000000
pop,GTM,2001,11.97672500000000000
rgdpo,GTM,2002,63811.86718750000000000
pop,GTM,2002,12.27220800000000000
rgdpo,GTM,2003,66275.41406250000000000
pop,GTM,2003,12.57334600000000000
rgdpo,GTM,2004,69108.45312500000000000
pop,GTM,2004,12.87771100000000000
rgdpo,GTM,2005,72399.18750000000000000
pop,GTM,2005,13.18350500000000000
rgdpo,GTM,2006,76668.97656250000000000
pop,GTM,2006,13.49004100000000000
rgdpo,GTM,2007,82025.16406250000000000
pop,GTM,2007,13.79762900000000000
rgdpo,GTM,2008,85980.32812500000000000
pop,GTM,2008,14.10668700000000000
rgdpo,GTM,2009,88414.57812500000000000
pop,GTM,2009,14.41803300000000000
rgdpo,ISL,1960,1977.07373046875000000
pop,ISL,1960,0.17610814364817100
rgdpo,ISL,1961,2067.11572265625000000
pop,ISL,1961,0.17915743286227800
rgdpo,ISL,1962,2143.65161132813000000
pop,ISL,1962,0.18230987915475800
rgdpo,ISL,1963,2404.47924804688000000
pop,ISL,1963,0.18574271333999400
rgdpo,ISL,1964,2711.45678710938000000
pop,ISL,1964,0.18911347122752500
rgdpo,ISL,1965,2966.44458007813000000
pop,ISL,1965,0.19255931755977900
rgdpo,ISL,1966,3170.91479492188000000
pop,ISL,1966,0.19588601022925300
rgdpo,ISL,1967,3073.54614257813000000
pop,ISL,1967,0.19895633972695700
rgdpo,ISL,1968,2833.47119140625000000
pop,ISL,1968,0.20152895460119300
rgdpo,ISL,1969,2972.49267578125000000
pop,ISL,1969,0.20320632779166100
rgdpo,ISL,1970,3177.07446289063000000
pop,ISL,1970,0.20439200000000000
rgdpo,ISL,1971,3824.11962890625000000
pop,ISL,1971,0.20705000000000000
rgdpo,ISL,1972,3763.85107421875000000
pop,ISL,1972,0.20986800000000000
rgdpo,ISL,1973,4214.37255859375000000
pop,SYR,1999,15.97243000000000000
rgdpo,SYR,2000,26456.61718750000000000
pop,SYR,2000,16.35405000000000000
rgdpo,SYR,2001,30773.26171875000000000
pop,SYR,2001,16.69441400000000000
rgdpo,SYR,2002,37687.53125000000000000
pop,SYR,2002,16.99752100000000000
rgdpo,SYR,2003,45391.04687500000000000
pop,SYR,2003,17.30433900000000000
rgdpo,SYR,2004,62789.18750000000000000
pop,SYR,2004,17.67191300000000000
rgdpo,SYR,2005,97176.51562500000000000
pop,SYR,2005,18.13284200000000000
rgdpo,SYR,2006,94363.30468750000000000
pop,SYR,2006,18.72820000000000000
rgdpo,SYR,2007,102335.51562500000000000
pop,SYR,2007,19.42559700000000000
rgdpo,SYR,2008,108623.72656250000000000
pop,SYR,2008,20.09705700000000000
rgdpo,SYR,2009,106730.74218750000000000
pop,SYR,2009,20.56687100000000000
rgdpo,UKR,1990,556332.62500000000000000
pop,UKR,1990,51.37000900000000000
rgdpo,UKR,1991,516134.65625000000000000
pop,UKR,1991,51.36072000000000000
rgdpo,UKR,1992,472826.31250000000000000
pop,UKR,1992,51.31408000000000000
rgdpo,UKR,1993,378029.31250000000000000
pop,UKR,1993,51.21698800000000000
rgdpo,UKR,1994,308552.18750000000000000
pop,UKR,1994,51.05275200000000000
rgdpo,UKR,1995,270231.18750000000000000
pop,UKR,1995,50.81167300000000000
rgdpo,UKR,1996,259987.96875000000000000
pop,UKR,1996,50.48956600000000000
rgdpo,UKR,1997,235471.21875000000000000
pop,UKR,1997,50.09649700000000000
rgdpo,UKR,1998,224278.28125000000000000
pop,UKR,1998,49.65517500000000000
rgdpo,UKR,1999,217072.85937500000000000
pop,UKR,1999,49.19689500000000000
rgdpo,UKR,2000,216387.90625000000000000
pop,UKR,2000,48.74626900000000000
rgdpo,UKR,2001,229865.70312500000000000
pop,UKR,2001,48.31081600000000000
rgdpo,UKR,2002,239436.18750000000000000
pop,UKR,2002,47.89064700000000000
rgdpo,UKR,2003,265515.06250000000000000
pop,UKR,2003,47.49377100000000000
rgdpo,UKR,2004,292413.31250000000000000
pop,UKR,2004,47.12711000000000000
rgdpo,UKR,2005,338513.18750000000000000
pop,UKR,2005,46.79531300000000000
